name,symbol,slug,first_historical_data,last_historical_data,history_has_been_saved
ebakus,EBK,ebakus,2019-11-09T09:24:15.000Z,2020-12-02T13:24:06.000Z,0
HUSD,HUSD,husd,2019-10-15T02:49:08.000Z,2020-12-02T13:24:06.000Z,0
TurtleNetwork,TN,turtlenetwork,2019-11-11T15:29:10.000Z,2020-12-02T13:24:06.000Z,0
Dragon Option,DRAGON,dragon-option,2019-10-16T02:49:14.000Z,2020-12-02T13:24:07.000Z,0
Bitfex,BFX,bitfex,2019-10-15T04:04:10.000Z,2020-12-02T13:24:06.000Z,0
MDtoken,MDTK,mdtoken,2020-01-27T05:29:12.000Z,2020-12-02T13:24:06.000Z,0
BitcoinV,BTCV,bitcoinv,2019-12-31T01:44:15.000Z,2020-12-02T13:24:06.000Z,0
Agora,VOTE,agora,2019-10-16T03:44:06.000Z,2020-12-02T13:24:07.000Z,0
D Community,DILI,d-community,2019-10-16T04:14:14.000Z,2020-12-02T13:24:06.000Z,0
FinexboxToken,FNB,finexboxtoken,2020-06-11T21:19:15.000Z,2020-12-02T13:24:06.000Z,0
Swapcoinz,SPAZ,swapcoinz,2019-10-31T22:24:11.000Z,2020-12-02T13:24:06.000Z,0
Mogu,MOGX,mogu,2019-12-19T03:34:09.000Z,2020-12-02T13:24:07.000Z,0
Xeonbit Token,XNS,xeonbit-token,2020-09-28T03:10:00.000Z,2020-12-02T13:25:07.000Z,0
ROOBEE,ROOBEE,roobee,2019-10-17T23:14:12.000Z,2020-12-02T13:24:06.000Z,0
VNDC,VNDC,vndc,2019-11-07T00:34:15.000Z,2020-12-02T13:24:06.000Z,0
Tesra,TSR,tesra,2019-10-18T04:04:11.000Z,2020-12-02T13:24:07.000Z,0
CertiK,CTK,certik,2020-10-21T08:40:00.000Z,2020-12-02T13:25:07.000Z,0
Bincentive,BCNT,bincentive,2020-05-11T23:14:08.000Z,2020-12-02T13:24:06.000Z,0
Project WITH,WIKEN,project-with,2019-11-09T09:09:09.000Z,2020-12-02T13:24:06.000Z,0
Filenet,FN,filenet,2019-12-09T04:34:14.000Z,2020-12-02T13:24:07.000Z,0
Xensor,XSR,xensor,2019-10-21T05:39:05.000Z,2020-12-02T13:24:06.000Z,0
DMme,DMME,dmme,2019-11-06T04:59:15.000Z,2020-12-02T13:24:06.000Z,0
ALP Coin,ALP,alp-coin,2019-10-22T03:29:09.000Z,2020-12-02T13:24:06.000Z,0
Kappi Network,KAPP,kappi-network,2019-11-09T14:04:15.000Z,2020-09-18T01:09:22.000Z,0
SymVerse,SYM,symverse,2019-12-18T08:04:14.000Z,2020-12-02T13:24:06.000Z,0
ZUM TOKEN,ZUM,zum-token,2019-10-25T19:39:09.000Z,2020-12-02T13:24:06.000Z,0
VERA,VERA,vera,2019-11-29T03:09:13.000Z,2020-12-02T13:24:06.000Z,0
Ethlyte Crypto,EtLyteT,ethlyte-crypto,2019-10-23T03:49:15.000Z,2020-09-18T01:09:22.000Z,0
Golos Blockchain,GLS,golos-blockchain,2020-03-11T12:44:08.000Z,2020-12-02T13:24:06.000Z,0
NOVA,NOVA,nova,2019-10-24T21:29:07.000Z,2020-12-02T13:24:06.000Z,0
Dash Cash,DSC,dash-cash,2019-10-24T21:39:15.000Z,2020-12-02T13:24:06.000Z,0
suterusu,SUTER,suterusu,2019-11-22T03:19:11.000Z,2020-12-02T13:24:07.000Z,0
Folgory Coin,FLG,folgory-coin,2019-11-26T03:44:14.000Z,2020-12-02T13:24:06.000Z,0
MeconCash,MCH,meconcash,2019-10-25T03:59:13.000Z,2020-12-02T13:24:06.000Z,0
Kava.io,KAVA,kava,2019-10-25T05:14:14.000Z,2020-12-02T13:24:06.000Z,0
Blockstack,STX,blockstack,2019-10-28T16:09:10.000Z,2020-12-02T13:24:07.000Z,0
LINKA,LINKA,linka,2019-11-01T20:34:08.000Z,2020-12-02T13:24:06.000Z,0
BITFXT COIN,BXT,bitfxt-coin,2020-06-22T01:49:17.000Z,2020-12-02T13:24:06.000Z,0
Era Swap,ES,era-swap,2020-02-26T23:19:04.000Z,2020-12-02T13:24:07.000Z,0
DAD,DAD,dad,2019-10-31T22:39:14.000Z,2020-12-02T13:24:07.000Z,0
Schilling-Coin,SCH,schilling-coin,2019-12-31T02:59:11.000Z,2020-12-02T13:24:06.000Z,0
Grimm,GRIMM,grimm,2020-02-14T06:19:07.000Z,2020-12-02T13:24:06.000Z,0
BeatzCoin,BTZC,beatzcoin,2019-11-05T22:24:05.000Z,2020-12-02T13:24:06.000Z,0
Lukiu,LKU,lukiu,2019-11-05T22:44:08.000Z,2020-09-18T01:09:22.000Z,0
MesChain,MES,meschain,2019-11-22T19:39:08.000Z,2020-12-02T13:24:06.000Z,0
Secrets of Zurich,SOZ,secrets-of-zurich,2019-11-05T22:44:08.000Z,2020-09-18T01:09:22.000Z,0
BenePit Protocol,BNP,benepit-protocol,2019-11-05T22:14:14.000Z,2020-12-02T13:24:07.000Z,0
Know Your Developer,KYDC,know-your-developer,2019-11-06T04:59:15.000Z,2020-09-18T01:09:22.000Z,0
Guider,GDR,guider,2019-11-28T02:14:15.000Z,2020-12-02T13:24:06.000Z,0
Diligence,IRA,diligence,2020-06-29T03:29:17.000Z,2020-12-02T13:24:06.000Z,0
Receive Access Ecosystem,RAE,receive-access-ecosystem,2020-02-16T20:19:13.000Z,2020-12-02T13:24:06.000Z,0
Newscrypto,NWC,newscrypto,2019-11-06T06:24:14.000Z,2020-12-02T13:24:07.000Z,0
Marshal Lion Group Coin,MLGC,marshal-lion-group-coin,2019-12-24T01:19:14.000Z,2020-12-02T13:24:06.000Z,0
RING X PLATFORM,RINGX,ring-x-platform,2020-06-26T20:34:14.000Z,2020-12-02T13:24:06.000Z,0
HyperExchange,HX,hyperexchange,2019-11-08T23:49:12.000Z,2020-12-02T13:24:07.000Z,0
Yap Stone,YAP,yap-stone,2019-11-09T12:14:08.000Z,2020-12-02T13:24:07.000Z,0
Anchor,ANCT,anchor,2019-11-09T12:54:12.000Z,2020-12-02T13:24:06.000Z,0
Infinity Esaham,INFS,infinity-esaham,2020-02-24T21:54:13.000Z,2020-12-02T13:24:06.000Z,0
CoinDeal Token,CDL,coindeal-token,2019-12-18T01:54:14.000Z,2020-12-02T13:24:07.000Z,0
SOLBIT,SBT,solbit,2020-02-19T06:14:09.000Z,2020-12-02T13:24:08.000Z,0
Bitcoin & Company Network,BITN,bitcoin-and-company-network,2020-01-01T22:44:11.000Z,2020-12-02T13:24:06.000Z,0
Modex,MODEX,modex,2020-10-10T19:05:00.000Z,2020-12-02T13:25:08.000Z,0
DEXA COIN,DEXA,dexa-coin,2020-02-19T19:24:11.000Z,2020-12-02T13:24:07.000Z,0
Bankroll Network,BNKR,bankroll-network,2020-08-10T20:44:16.000Z,2020-12-02T13:24:08.000Z,0
Aerotoken,AET,aerotoken,2019-11-27T01:29:14.000Z,2020-12-02T13:24:06.000Z,0
RigoBlock,GRG,rigoblock,2020-07-22T00:19:12.000Z,2020-12-02T13:24:07.000Z,0
Medium,MDM,medium,2019-12-13T20:39:15.000Z,2020-12-02T13:24:07.000Z,0
JD Coin,JDC,jd-coin,2019-12-06T23:59:14.000Z,2020-12-02T13:24:08.000Z,0
Bitgrin,XBG,bitgrin,2020-03-05T01:04:14.000Z,2020-12-02T13:24:06.000Z,0
LOLTOKEN,LOL,loltoken,2019-11-22T01:54:15.000Z,2020-12-02T13:24:06.000Z,0
Moozicore,MZG,moozicore,2020-01-31T13:44:09.000Z,2020-12-02T13:24:07.000Z,0
Kuverit,KUV,kuverit,2019-11-18T05:39:15.000Z,2020-12-02T13:24:08.000Z,0
Bispex,BPX,bispex,2019-11-18T05:54:09.000Z,2020-12-02T13:24:06.000Z,0
Digital Gold,GOLD,digital-gold,2019-11-18T12:24:07.000Z,2020-12-02T13:24:07.000Z,0
Dai,DAI,multi-collateral-dai,2019-11-22T01:59:14.000Z,2020-12-02T13:24:07.000Z,0
Tellor,TRB,tellor,2019-11-19T01:49:05.000Z,2020-12-02T13:24:08.000Z,0
Vinci,VINCI,vinci,2019-11-19T02:14:15.000Z,2020-12-02T13:24:06.000Z,0
Nervos Network,CKB,nervos-network,2019-11-19T05:34:13.000Z,2020-12-02T13:24:06.000Z,0
999,999,999-coin,2019-12-02T01:44:15.000Z,2020-09-18T01:09:22.000Z,0
LCX,LCX,lcx,2019-12-03T01:14:08.000Z,2020-12-02T13:24:08.000Z,0
Zynecoin,ZYN,zynecoin,2019-12-30T11:44:12.000Z,2020-12-02T13:24:06.000Z,0
FirmaChain,FCT,firmachain,2019-11-20T02:29:15.000Z,2020-12-02T13:24:07.000Z,0
CAPITAL X CELL,CXC,capital-x-cell,2019-11-22T05:19:15.000Z,2020-12-02T13:24:07.000Z,0
MAP Protocol,MAP,map-protocol,2020-01-06T02:14:15.000Z,2020-12-02T13:24:08.000Z,0
Minter Network,BIP,minter-network,2020-04-22T02:24:03.000Z,2020-12-02T13:24:06.000Z,0
Precium,PCM,precium,2019-11-22T18:59:14.000Z,2020-12-02T13:24:06.000Z,0
Eureka Coin,ERK,eureka-coin,2019-11-26T01:59:14.000Z,2020-12-02T13:24:07.000Z,0
Joule,JUL,joule,2019-11-26T01:59:14.000Z,2020-12-02T13:24:08.000Z,0
Ouroboros,OURO,ouroboros,2019-12-09T21:49:10.000Z,2020-12-02T13:24:07.000Z,0
NairaX,NIRX,nairax,2019-12-30T02:34:15.000Z,2020-12-02T13:24:07.000Z,0
EXMO Coin,EXM,exmo-coin,2019-12-04T03:54:07.000Z,2020-12-02T13:24:07.000Z,0
Newsolution,NST,newsolution,2020-01-09T05:39:09.000Z,2020-12-02T13:24:08.000Z,0
Wownero,WOW,wownero,2020-05-25T05:54:11.000Z,2020-12-02T13:24:07.000Z,0
PegNet,PEG,pegnet,2019-12-16T04:44:13.000Z,2020-12-02T13:24:06.000Z,0
Sesameseed,SEED,sesameseed,2020-08-10T20:44:22.000Z,2020-12-02T13:24:07.000Z,0
Demeter Chain,DMTC,demeter-chain,2019-11-29T02:19:14.000Z,2020-12-02T13:24:09.000Z,0
MACH Project,MACH,mach-project,2020-03-03T01:34:15.000Z,2020-12-02T13:24:07.000Z,0
ArdCoin,ARDX,ardcoin,2019-12-18T01:19:04.000Z,2020-12-02T13:24:07.000Z,0
HGH Token,HGH,hgh-token,2019-12-19T02:09:05.000Z,2020-12-02T13:24:07.000Z,0
Lightstreams,PHT,lightstreams,2020-09-08T05:09:14.000Z,2020-12-02T13:24:08.000Z,0
Tradeplus,TDPS,tradeplus,2019-12-26T21:14:04.000Z,2020-12-02T13:24:07.000Z,0
Harcomia,HCA,harcomia,2020-02-27T01:34:13.000Z,2020-12-02T13:24:06.000Z,0
Ultragate,ULG,ultragate,2020-04-03T20:14:09.000Z,2020-12-02T13:24:07.000Z,0
XIO,XIO,xio,2020-05-15T21:59:15.000Z,2020-12-02T13:24:09.000Z,0
Davion,DAVP,davion,2019-12-30T07:14:14.000Z,2020-12-02T13:24:07.000Z,0
Gric Coin,GC,gric-coin,2020-03-19T04:39:09.000Z,2020-12-02T13:24:07.000Z,0
SafeCapital,SCAP,safecapital,2019-12-05T20:44:15.000Z,2020-12-02T13:24:07.000Z,0
ARCS,ARX,arcs,2020-02-02T16:59:14.000Z,2020-12-02T13:24:09.000Z,0
TROY,TROY,troy,2019-12-06T01:09:11.000Z,2020-12-02T13:24:07.000Z,0
Artis Turba,ARTIS,artis-turba,2019-12-06T02:19:15.000Z,2020-12-02T13:24:07.000Z,0
LuckySevenToken,LST,luckyseventoken,2019-12-09T20:14:09.000Z,2020-12-02T13:24:07.000Z,0
Sogur,SGR,sogur,2020-01-15T05:19:15.000Z,2020-12-02T13:24:09.000Z,0
ALLY,ALY,ally,2020-07-27T17:49:26.000Z,2020-12-02T13:24:07.000Z,0
Hashshare,HSS,hashshare,2019-12-10T22:24:15.000Z,2020-12-02T13:24:07.000Z,0
Cloudbit Token,CDB,cloudbit-token,2020-09-23T19:00:00.000Z,2020-12-02T13:25:09.000Z,0
HEX,HEX,hex,2019-12-17T02:54:07.000Z,2020-12-02T13:24:09.000Z,0
Innovative Bioresearch Coin,INNBC,innovative-bioresearch-coin,2020-03-11T02:19:13.000Z,2020-12-02T13:24:07.000Z,0
Global Crypto Alliance,CALL,global-crypto-alliance,2019-12-20T02:04:13.000Z,2020-12-02T13:24:07.000Z,0
ALL BEST ICO,ALLBI,all-best-ico,2019-12-10T22:24:15.000Z,2020-12-02T13:24:07.000Z,0
Jade Currency,JADE,jade-currency,2020-04-26T12:54:15.000Z,2020-12-02T13:24:09.000Z,0
Orchid,OXT,orchid,2019-12-17T01:44:04.000Z,2020-12-02T13:24:07.000Z,0
ROAD,ROAD,road,2020-01-07T03:44:11.000Z,2020-12-02T13:24:07.000Z,0
MimbleWimbleCoin,MWC,mimblewimblecoin,2020-02-23T21:49:07.000Z,2020-12-02T13:24:07.000Z,0
Kusama,KSM,kusama,2019-12-12T09:19:13.000Z,2020-12-02T13:24:09.000Z,0
Litecash,CASH,litecash,2020-04-22T02:09:19.000Z,2020-12-02T13:24:07.000Z,0
SBank,STS,sbank,2019-12-18T02:49:14.000Z,2020-12-02T13:24:07.000Z,0
QURA GLOBAL,QURA,qura-global,2020-01-07T02:34:07.000Z,2020-12-02T13:24:07.000Z,0
Streamity,STM,streamity,2020-04-14T22:29:12.000Z,2020-12-02T13:24:09.000Z,0
Litbinex Coin,LTB,litbinex-coin,2020-01-23T01:14:13.000Z,2020-12-02T13:24:07.000Z,0
VerusCoin,VRSC,veruscoin,2020-06-12T19:19:18.000Z,2020-12-02T13:24:07.000Z,0
Baz Token,BAZT,baz-token,2019-12-16T05:09:08.000Z,2020-12-02T13:24:07.000Z,0
Bitcoin Free Cash,BFC,bitcoin-free-cash,2019-12-18T01:29:09.000Z,2020-12-02T13:24:09.000Z,0
Apple Network,ANK,apple-network,2020-03-24T02:14:09.000Z,2020-12-02T13:24:07.000Z,0
Coupon Chain,CCT,coupon-chain,2019-12-17T03:39:14.000Z,2020-12-02T13:24:07.000Z,0
BuySell,BULL,buysell,2019-12-18T02:54:15.000Z,2020-12-02T13:24:08.000Z,0
Helex,HLX,helex,2019-12-19T04:04:13.000Z,2020-12-02T13:24:09.000Z,0
USDA,USDA,usda,2019-12-19T09:54:12.000Z,2020-12-02T13:24:07.000Z,0
XeniosCoin,XNC,xenioscoin,2020-01-10T15:04:06.000Z,2020-12-02T13:24:07.000Z,0
BetProtocol,BEPRO,betprotocol,2019-12-20T02:19:07.000Z,2020-12-02T13:24:07.000Z,0
Axial Entertainment Digital Asset,AXL,axial-entertainment-digital-asset,2019-12-20T02:49:13.000Z,2020-12-02T13:24:09.000Z,0
MAX Exchange Token,MAX,max-exchange-token,2020-07-14T01:14:25.000Z,2020-12-02T13:24:07.000Z,0
Neutrino USD,USDN,neutrino-usd,2020-01-30T13:39:14.000Z,2020-12-02T13:24:07.000Z,0
Flit Token,FLT,flit-token,2020-01-20T02:34:16.000Z,2020-12-02T13:24:08.000Z,0
Tap,XTP,tap,2019-12-24T04:59:14.000Z,2020-12-02T13:24:10.000Z,0
Rakon,RKN,rakon,2019-12-25T01:49:15.000Z,2020-12-02T13:24:07.000Z,0
UBU,UBU,ubu,2020-04-10T07:04:18.000Z,2020-12-02T13:24:07.000Z,0
Egoras,EGR,egoras,2019-12-30T01:04:13.000Z,2020-12-02T13:24:07.000Z,0
Global Reserve System,GLOB,global-reserve-system,2020-03-05T01:04:14.000Z,2020-12-02T13:24:10.000Z,0
THENODE,THE,thenode,2019-12-27T03:39:15.000Z,2020-12-02T13:24:07.000Z,0
apM Coin,APM,apm-coin,2019-12-27T02:34:10.000Z,2020-12-02T13:24:07.000Z,0
Curio,CUR,curio,2019-12-30T07:34:11.000Z,2020-12-02T13:24:08.000Z,0
PlayFuel,PLF,playfuel,2019-12-30T07:49:10.000Z,2020-12-02T13:24:10.000Z,0
Building Cities Beyond Blockchain,BCB,building-cities-beyond-blockchain,2019-12-30T09:14:10.000Z,2020-12-02T13:24:07.000Z,0
Pawtocol,UPI,pawtocol,2020-06-10T19:39:05.000Z,2020-12-02T13:24:07.000Z,0
CRYPTOBUCKS,CBUCKS,cryptobucks,2020-01-06T02:39:13.000Z,2020-12-02T13:24:07.000Z,0
Guapcoin,GUAP,guapcoin,2020-06-08T02:34:14.000Z,2020-12-02T13:24:10.000Z,0
Global Game Coin,GGC,global-game-coin,2020-05-15T21:34:06.000Z,2020-12-02T13:24:07.000Z,0
VOMER,VMR,vomer,2020-02-03T20:14:15.000Z,2020-12-02T13:24:07.000Z,0
Level01,LVX,level01,2020-07-03T21:09:06.000Z,2020-12-02T13:24:08.000Z,0
onLEXpa,onLEXpa,onlexpa,2020-01-22T02:09:14.000Z,2020-12-02T13:24:10.000Z,0
Hanacoin,HANA,hanacoin,2020-01-01T22:49:07.000Z,2020-12-02T13:24:07.000Z,0
Enzo,NZO,enzo,2020-01-03T00:54:14.000Z,2020-12-02T13:24:07.000Z,0
Tachyon Protocol,IPX,tachyon-protocol,2020-01-03T23:49:15.000Z,2020-12-02T13:24:07.000Z,0
1AI Token,1AI,1ai-token,2020-01-13T02:59:14.000Z,2020-12-02T13:24:10.000Z,0
BitKAM,KAM,bitkam,2020-01-13T03:14:10.000Z,2020-12-02T13:24:07.000Z,0
FRED Energy,FRED,fred-energy,2020-11-25T15:00:00.000Z,2020-12-02T13:25:09.000Z,0
inSure,SURE,insure,2020-01-07T02:49:14.000Z,2020-12-02T13:24:08.000Z,0
Coinsbit Token,CNB,coinsbit-token,2020-01-07T03:24:10.000Z,2020-12-02T13:24:11.000Z,0
TerraKRW,KRT,terra-krw,2020-01-15T04:49:15.000Z,2020-12-02T13:24:07.000Z,0
Origin Protocol,OGN,origin-protocol,2020-01-09T21:54:08.000Z,2020-12-02T13:24:07.000Z,0
Egoras Dollar,EUSD,egoras-dollar,2020-01-16T02:04:08.000Z,2020-09-18T02:19:21.000Z,0
Mochimo,MCM,mochimo,2020-05-10T05:39:05.000Z,2020-12-02T13:24:02.000Z,0
Soda Coin,SOC,soda-coin,2020-02-11T07:34:14.000Z,2020-12-02T13:24:02.000Z,0
Orient Walt,HTDF,orient-walt,2020-01-10T02:34:12.000Z,2020-12-02T13:24:02.000Z,0
The Universal Settlement Coin,TUSC,the-universal-settlement-coin,2020-11-10T01:00:00.000Z,2020-12-02T13:25:02.000Z,0
AfroDex,AfroX,afrodex,2020-05-25T05:39:12.000Z,2020-12-02T13:24:02.000Z,0
Resistance,RES,resistance,2020-08-06T14:24:14.000Z,2020-12-02T13:24:02.000Z,0
Documentchain,DMS,documentchain,2020-09-08T02:54:13.000Z,2020-12-02T13:24:02.000Z,0
Qitmeer,PMEER,qitmeer,2020-08-19T20:24:19.000Z,2020-12-02T13:24:02.000Z,0
BKEX Token,BKK,bkex-token,2020-02-11T22:09:13.000Z,2020-12-02T13:24:02.000Z,0
Nyzo,NYZO,nyzo,2020-01-21T02:44:07.000Z,2020-12-02T13:24:02.000Z,0
HeartBout Pay,HP,heartbout-pay,2020-01-27T05:59:09.000Z,2020-12-02T13:24:02.000Z,0
3X Long Bitcoin Token,BULL,3x-long-bitcoin-token,2020-01-21T05:24:08.000Z,2020-12-02T13:24:02.000Z,0
3X Short Bitcoin Token,BEAR,3x-short-bitcoin-token,2020-01-21T05:29:14.000Z,2020-12-02T13:24:02.000Z,0
Waves Enterprise,WEST,waves-enterprise,2020-01-22T04:59:07.000Z,2020-12-02T13:24:02.000Z,0
Dune Network,DUN,dune-network,2020-05-04T10:14:03.000Z,2020-12-02T13:24:02.000Z,0
WazirX,WRX,wazirx,2020-02-06T21:04:13.000Z,2020-12-02T13:24:02.000Z,0
Freight Trust & Clearing Network,EDI,freight-trust-clearing-network,2020-04-24T21:39:09.000Z,2020-12-02T13:24:03.000Z,0
Bitcoin Classic,BXC,bitcoin-classic,2020-02-10T23:44:10.000Z,2020-12-02T13:24:02.000Z,0
PYRO Network,PYRO,pyro-network,2020-02-16T20:29:14.000Z,2020-12-02T13:24:02.000Z,0
IFX24,IFX24,ifx24,2020-02-12T23:44:11.000Z,2020-12-02T13:24:02.000Z,0
Kryptofranc,KYF,kryptofranc,2020-05-28T23:14:05.000Z,2020-12-02T13:24:03.000Z,0
Buxcoin,BUX,buxcoin,2020-02-24T21:59:11.000Z,2020-12-02T13:24:02.000Z,0
Bitcoin Vault,BTCV,bitcoin-vault,2020-03-26T02:04:13.000Z,2020-12-02T13:24:02.000Z,0
Tether Gold,XAUT,tether-gold,2020-02-07T20:14:15.000Z,2020-12-02T13:24:02.000Z,0
Dfinity (IOU),DFN,dfinity,2020-07-10T05:39:15.000Z,2020-12-02T13:24:03.000Z,0
Wisdom Chain,WDC,wisdom-chain,2020-02-07T16:29:10.000Z,2020-12-02T13:24:02.000Z,0
Celeum,CLX,celeum,2020-02-26T23:09:12.000Z,2020-12-02T13:24:02.000Z,0
Bitcoffeen,BFF,bitcoffeen,2020-02-27T00:09:08.000Z,2020-12-02T13:24:02.000Z,0
Ethereum Message Search,EMS,ethereum-message-search,2020-04-03T01:29:05.000Z,2020-12-02T13:24:03.000Z,0
Keystone of Opportunity & Knowledge,KOK,keystone-of-opportunity-knowledge,2020-01-30T02:54:09.000Z,2020-12-02T13:24:03.000Z,0
ExtStock Token,XT,extstock-token,2020-01-30T02:54:10.000Z,2020-12-02T13:24:03.000Z,0
Jarvis Network,JRT,jarvis-network,2020-05-21T01:29:15.000Z,2020-12-02T13:24:02.000Z,0
AK12,AK12,ak12,2020-05-13T20:49:12.000Z,2020-12-02T13:24:03.000Z,0
FLEX,FLEX,flex,2020-02-24T11:34:15.000Z,2020-12-02T13:24:03.000Z,0
Unochain,UNOC,unochain,2020-02-04T21:24:16.000Z,2020-09-18T02:24:08.000Z,0
MEETtoken,MTT,meettoken,2020-01-31T22:14:12.000Z,2020-12-02T13:24:03.000Z,0
Creditcoin,CTC,creditcoin,2020-01-31T22:59:14.000Z,2020-12-02T13:24:03.000Z,0
Gleec,GLEEC,gleec,2020-02-04T21:24:16.000Z,2020-12-02T13:24:03.000Z,0
Perth Mint Gold Token,PMGT,perth-mint-gold-token,2020-03-11T21:34:08.000Z,2020-12-02T13:24:03.000Z,0
CitiOs,R2R,citios,2020-02-05T23:49:09.000Z,2020-12-02T13:24:03.000Z,0
Wallet Plus X,WPX,wallet-plus-x,2020-02-10T23:24:05.000Z,2020-12-02T13:24:03.000Z,0
MalwareChain,MALW,malwarechain,2020-02-10T23:24:05.000Z,2020-12-02T13:24:03.000Z,0
Phoneum,PHT,phoneum,2020-11-12T23:20:00.000Z,2020-12-02T13:25:03.000Z,0
3X Short Ethereum Token,ETHBEAR,3x-short-ethereum-token,2020-02-11T05:29:08.000Z,2020-12-02T13:24:03.000Z,0
3X Long Ethereum Token,ETHBULL,3x-long-ethereum-token,2020-02-11T05:34:12.000Z,2020-12-02T13:24:03.000Z,0
QURAS,XQC,quras,2020-02-11T18:24:11.000Z,2020-12-02T13:24:03.000Z,0
Handshake ,HNS,handshake,2020-02-21T23:04:14.000Z,2020-12-02T13:24:03.000Z,0
Juventus Fan Token,JUV,juventus-fan-token,2020-04-22T07:34:14.000Z,2020-12-02T13:24:03.000Z,0
FC Barcelona Fan Token,BAR,fc-barcelona-fan-token,2020-06-24T10:49:08.000Z,2020-12-02T13:24:03.000Z,0
Paris Saint-Germain Fan Token,PSG,paris-saint-germain-fan-token,2020-06-11T10:54:07.000Z,2020-12-02T13:24:03.000Z,0
Atletico De Madrid Fan Token,ATM,atletico-de-madrid-fan-token,2020-06-21T15:59:08.000Z,2020-12-02T13:24:03.000Z,0
Galatasaray Fan Token,GAL,galatasaray-fan-token,2020-06-08T13:29:05.000Z,2020-12-02T13:24:03.000Z,0
AS Roma Fan Token,ASR,as-roma-fan-token,2020-06-21T15:49:18.000Z,2020-12-02T13:24:03.000Z,0
Wolfs Group,WLF,wolfs-group,2020-02-14T18:39:11.000Z,2020-09-18T02:24:08.000Z,0
WinCash,WCC,wincash,2020-02-20T21:19:14.000Z,2020-12-02T13:24:03.000Z,0
Metaverse Dualchain Network Architecture,DNA,metaverse-dualchain-network-architecture,2020-02-15T16:29:04.000Z,2020-12-02T13:24:03.000Z,0
Kemacoin,KEMA,kemacoin,2020-05-28T22:19:16.000Z,2020-12-02T13:24:03.000Z,0
Kratscoin,KTC,kratscoin,2020-03-09T01:39:14.000Z,2020-12-02T13:24:03.000Z,0
London Football Exchange,LFEC,london-football-exchange,2020-02-19T06:14:10.000Z,2020-09-18T02:24:08.000Z,0
Global Rental Token,GRT,global-rental-token,2020-07-28T00:59:05.000Z,2020-12-02T13:24:03.000Z,0
ViteX Coin,VX,vitex-coin,2020-02-24T23:49:15.000Z,2020-12-02T13:24:03.000Z,0
Zuflo Coin,ZFL,zuflo-coin,2020-02-19T19:19:14.000Z,2020-12-02T13:24:03.000Z,0
HebeBlock,HEBE,hebeblock,2020-04-06T02:04:12.000Z,2020-12-02T13:24:03.000Z,0
LinkArt,LAR,linkart,2020-02-21T20:59:04.000Z,2020-12-02T13:24:03.000Z,0
The Hustle App,HUSL,the-hustle-app,2020-02-25T00:29:11.000Z,2020-12-02T13:24:03.000Z,0
LegalBlock,LBK,legalblock,2020-03-03T00:24:14.000Z,2020-12-02T13:24:03.000Z,0
APIX,APIX,apix,2020-02-25T23:49:15.000Z,2020-12-02T13:24:03.000Z,0
Emrals,EMRALS,emrals,2020-02-28T01:24:08.000Z,2020-12-02T13:24:03.000Z,0
Hubi Token,HUB,hubi-token,2020-02-27T01:29:04.000Z,2020-12-02T13:24:03.000Z,0
Compound Dai,CDAI,compound-dai,2020-03-13T00:59:15.000Z,2020-12-02T13:24:03.000Z,0
Compound SAI,CSAI,compound-sai,2020-07-24T05:29:14.000Z,2020-12-02T13:24:03.000Z,0
Compound USD Coin,CUSDC,compound-usd-coin,2020-07-24T05:29:14.000Z,2020-12-02T13:24:03.000Z,0
MiL.k,MLK,milk-alliance,2020-08-05T02:59:15.000Z,2020-12-02T13:24:03.000Z,0
QUEENBEE,QBZ,queenbee,2020-03-05T01:14:10.000Z,2020-12-02T13:24:03.000Z,0
Energy Web Token,EWT,energy-web-token,2020-03-30T02:49:08.000Z,2020-12-02T13:24:03.000Z,0
Freecash,FCH,freecash,2020-03-09T21:24:14.000Z,2020-12-02T13:24:03.000Z,0
Okschain,OKS,okschain,2020-03-09T01:19:10.000Z,2020-12-02T13:24:03.000Z,0
Edgeware,EDG,edgeware,2020-03-09T21:29:08.000Z,2020-12-02T13:24:03.000Z,0
PayProtocol,PCI,payprotocol,2020-03-05T02:04:14.000Z,2020-12-02T13:24:03.000Z,0
Asac Coin,ASAC,asac-coin,2020-03-11T01:14:16.000Z,2020-12-02T13:24:03.000Z,0
SynchroBitcoin,SNB,synchrobitcoin,2020-03-06T22:14:14.000Z,2020-12-02T13:24:03.000Z,0
Joys Digital,JOYS,joys-digital,2020-03-06T22:14:14.000Z,2020-12-02T13:24:03.000Z,0
Sologenic,SOLO,sologenic,2020-03-06T22:19:05.000Z,2020-12-02T13:24:03.000Z,0
Bloomzed Loyalty Club Ticket,BLCT,bloomzed-token,2020-03-09T21:24:14.000Z,2020-12-02T13:24:03.000Z,0
Kepler Network,KMW,kepler-network,2020-07-06T00:54:35.000Z,2020-12-02T13:24:03.000Z,0
KingMoney,KIM,kingmoney,2020-03-10T22:49:13.000Z,2020-12-02T13:24:03.000Z,0
Bidesk,BDK,bidesk,2020-05-13T21:19:15.000Z,2020-12-02T13:24:03.000Z,0
LUCY,LUCY,lucy,2020-03-16T21:19:14.000Z,2020-12-02T13:24:03.000Z,0
